parameter_id,IMPC_IMM_047_001
mouse_life_stage,Early adult
parameter_name,DN CD44+CD62L+ NKT cells
mouse_strain,C57BL
gene_symbol,Inpp1
gene_accession_id,MGI:104848
analysis_id,2r2iz132448b9t6
pvalue,0.4447875
