mouse_strain,129SV
pvalue,0.3186393
mouse_life_stage,Early adult
gene_symbol,Nipal3
analysis_id,utjtxir5s4hw9k2
parameter_id,IMPC_ABR_012_001
gene_accession_id,MGI:1921802
parameter_name,30kHz-evoked ABR Threshold
