mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.5541245
gene_accession_id,MGI:2444777
analysis_id,jqo6m76j5q7ndt1
gene_symbol,Ncaph
parameter_name,Forelimb grip strength normalised against body weight
parameter_id,HRWLLA_GRS_010_001
