parameter_id,HMGULA_CBC_010_001
pvalue,0.9904889
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,896up2m0dhvsfgz
gene_symbol,Inpp1
parameter_name,Phosphorus
gene_accession_id,MGI:104848
