gene_accession_id,MGI:1334458
gene_symbol,Pex19
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,MGP_IMM_067_001
pvalue,0.1664808
parameter_name,CD11b-low cDC - % of cDC
analysis_id,2omd5e9ofj2j152
