parameter_id,JAX_OFD_013_001
mouse_strain,C57BL
pvalue,0.323039
mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_symbol,Rab13
analysis_id,sa3mh2209po8wiw
gene_accession_id,MGI:1927232
