parameter_id,M-G-P_008_001_013
mouse_strain,C57BL
parameter_name,Startle Response
gene_accession_id,MGI:2441730
analysis_id,4v57b6o236z5331
pvalue,0.347577
gene_symbol,Tbl1xr1
mouse_life_stage,Early adult
