parameter_id,IMPC_XRY_021_001
pvalue,0.1486912
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Cldn19
parameter_name,Humerus
analysis_id,2s83x200y768y6d
gene_accession_id,MGI:3033992
