gene_symbol,Tiprl
parameter_name,CD8+ alpha beta T cell percentage
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_PBI_004_001
analysis_id,o5qx49grx2g65sc
gene_accession_id,MGI:1915087
pvalue,0.7517707
