parameter_id,IMPC_XRY_018_001
pvalue,0.07808316
mouse_strain,C57BL
gene_symbol,Slc30a4
analysis_id,qi4267gfjkn3429
parameter_name,Shape of vertebrae
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
