parameter_id,HMGULA_CBC_017_001
pvalue,0.9000922
analysis_id,lt84n831r8vzgio
gene_accession_id,MGI:1918764
mouse_life_stage,Early adult
parameter_name,Triglycerides
mouse_strain,C57BL
gene_symbol,Sfpq
