pvalue,0.6179563
gene_accession_id,MGI:97054
parameter_name,Total ab T cells - % of CD45+
analysis_id,101q78467816ujd
mouse_strain,C57BL
gene_symbol,Mov10
parameter_id,MGP_IMM_070_001
mouse_life_stage,Early adult
