parameter_id,IMPC_CSD_008_001
pvalue,0.8638239
parameter_name,Coat - color pattern - back
mouse_life_stage,Early adult
gene_symbol,Ola1
mouse_strain,C57BL
gene_accession_id,MGI:1914309
analysis_id,u392k3ie680l01e
