mouse_life_stage,Late adult
pvalue,6.277785e-07
gene_symbol,Tbl1xr1
parameter_id,HMGULA_CBC_016_001
analysis_id,ilwruang84s5b7o
parameter_name,HDL-cholesterol
gene_accession_id,MGI:2441730
mouse_strain,C57BL
