pvalue,0.5504617
parameter_name,Total holepokes
parameter_id,JAXLA_HBD_001_001
gene_accession_id,MGI:1346344
mouse_life_stage,Early adult
mouse_strain,B6J
analysis_id,h23g2805h2e58b6
gene_symbol,Nr0b2
