parameter_id,IMPC_XRY_027_001
parameter_name,Joints
gene_symbol,Hspa5
pvalue,0.9890585
mouse_life_stage,E9.5
gene_accession_id,MGI:95835
analysis_id,ey7w92s76k24637
mouse_strain,C57BL
