mouse_life_stage,Early adult
pvalue,0.5712925
gene_symbol,Nr0b2
parameter_name,Pupil Dilation
parameter_id,IMPC_EYE_013_001
mouse_strain,B6J
analysis_id,88taa8o3b99rp12
gene_accession_id,MGI:1346344
