mouse_life_stage,E9.5
gene_symbol,Cdin1
analysis_id,l4732886a6264b8
gene_accession_id,MGI:3026886
parameter_name,Percentage center time
mouse_strain,C57BL
pvalue,0.09092593
parameter_id,JAX_OFD_022_001
