parameter_id,IMPC_IMM_065_001
pvalue,0.7613452
mouse_strain,C57BL
analysis_id,874x1b91t6x1172
parameter_name,B2B Cells
gene_accession_id,MGI:109356
mouse_life_stage,Middle aged adult
gene_symbol,Snap23
