parameter_id,IMPC_CBC_006_001
parameter_name,Total protein
mouse_strain,C57BL
pvalue,0.7104097
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
analysis_id,jvq97veyinl41hp
mouse_life_stage,E15.5
