mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_BMI_019_001
gene_accession_id,MGI:1922962
pvalue,0.08755868
analysis_id,ead6u5p1l87vv02
parameter_name,T cells - % of CD45+
gene_symbol,Tmem14a
