gene_accession_id,MGI:1917810
gene_symbol,Wars2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HEM_027_001
pvalue,0.538151
parameter_name,Red blood cell distribution width
analysis_id,y364062gn5n0721
