mouse_life_stage,Middle aged adult
parameter_name,Resting CD8+ T cells - % of CD45+
parameter_id,MGP_IMM_082_001
analysis_id,300d5y9w1l5ugwa
mouse_strain,C57BL
gene_accession_id,MGI:1336200
gene_symbol,Hpca
pvalue,0.3456938
