parameter_id,MGP_PBI_034_001
parameter_name,B cell number
gene_accession_id,MGI:1921688
gene_symbol,Clvs1
mouse_strain,C57BL
analysis_id,f0vf3659625br71
mouse_life_stage,Early adult
pvalue,0.7876124
