parameter_id,IMPC_CBC_012_001
parameter_name,Aspartate aminotransferase
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
mouse_strain,C57BL
analysis_id,m7zznl7o483ab9l
gene_symbol,Slc30a4
pvalue,0.8544954
