mouse_life_stage,E9.5
pvalue,0.3350125
gene_accession_id,MGI:87968
mouse_strain,C57BL
parameter_id,IMPC_GEL_060_001
gene_symbol,Ahcy
analysis_id,7m86a87p28o0fah
parameter_name,Neural tube morphology
