mouse_strain,C57BL
analysis_id,a5i43zc39n16re0
gene_accession_id,MGI:1917226
pvalue,0.2972131
parameter_id,IMPC_EYE_004_001
parameter_name,Eyelid morphology
gene_symbol,Galk2
mouse_life_stage,Early adult
