parameter_id,MGP_MLN_058_001
parameter_name,Plasmacytoid DC - % of DC
gene_symbol,Bmi1
pvalue,0.865641
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_accession_id,MGI:88174
analysis_id,ef5c9k00i82x6dd
