gene_symbol,Hspa5
pvalue,0.1449238
parameter_id,GMC_906_001_005
mouse_strain,C57BL
gene_accession_id,MGI:95835
parameter_name,Potassium
analysis_id,9bt4d40w2b71obl
mouse_life_stage,E9.5
