parameter_id,IMPC_XRY_023_001
gene_symbol,Bach2
gene_accession_id,MGI:894679
pvalue,0.3198217
mouse_life_stage,Early adult
parameter_name,Ulna
mouse_strain,C57BL
analysis_id,k6ukts2i5cjr16p
