mouse_life_stage,Middle aged adult
analysis_id,7s759l77y8v4237
parameter_id,UCDLA_EYE_017_001
gene_symbol,Frmpd1
mouse_strain,C57BL
pvalue,0.8907603
parameter_name,Lens Opacity
gene_accession_id,MGI:2446274
