parameter_id,IMPC_IMM_071_001
gene_symbol,Sfpq
pvalue,0.7699076
gene_accession_id,MGI:1918764
analysis_id,98v22n14l22g530
mouse_life_stage,Early adult
parameter_name,MZB (CD21/35 high)
mouse_strain,C57BL
