parameter_id,IMPC_IMM_004_002
analysis_id,15zb0325m0mm510
mouse_life_stage,Early adult
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
pvalue,0.2143673
gene_symbol,Ahctf1
gene_accession_id,MGI:1915033
mouse_strain,C57BL
