parameter_id,IMPC_CBC_012_001
mouse_strain,C57BL
gene_accession_id,MGI:105073
analysis_id,3a17s2s31w84s49
pvalue,0.9057227
parameter_name,Aspartate aminotransferase
mouse_life_stage,Early adult
gene_symbol,Tnni1
