mouse_life_stage,Middle aged adult
parameter_id,HRWLLA_FEA_015_001
parameter_name,Cue Baseline % Freezing Time
analysis_id,xv58k21fmar5x18
pvalue,0.9913085
mouse_strain,C57BL
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
