mouse_life_stage,Middle aged adult
analysis_id,eix63etwtv8j110
gene_accession_id,MGI:2446274
parameter_id,IMPC_CSD_030_001
gene_symbol,Frmpd1
parameter_name,Tremor
mouse_strain,C57BL
pvalue,0.6948492
