parameter_id,MGP_MLN_033_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,wclg53g6fv6486m
gene_accession_id,MGI:1920638
pvalue,0.3796081
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Bpifa3
