parameter_id,M-G-P_016_001_006
analysis_id,7hj04qk4209rsdr
gene_symbol,Nanp
mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
mouse_strain,C57BL
pvalue,0.999812
parameter_name,Mean-corpuscular-haemoglobin
