parameter_id,IMPC_XRY_007_001
mouse_strain,129SV
gene_symbol,Arpc2
analysis_id,oxk40f0qb65kco0
gene_accession_id,MGI:1923959
parameter_name,Clavicle
pvalue,0.4603293
mouse_life_stage,Early adult
