mouse_life_stage,Early adult
parameter_name,Sodium
mouse_strain,C57BL
gene_symbol,Ssr2
analysis_id,o5ijmt52296po1m
pvalue,0.2200438
parameter_id,IMPC_CBC_001_001
gene_accession_id,MGI:1913506
