parameter_id,IMPC_GEL_028_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Lamb3
parameter_name,Forebrain
analysis_id,ci3u597o25x7930
pvalue,0.7639495
gene_accession_id,MGI:99915
