gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_id,MGP_PBI_001_001
analysis_id,71156834f5r3yj4
mouse_life_stage,Middle aged adult
parameter_name,Total T cell percentage
pvalue,0.9094632
