parameter_id,IMPC_CBC_018_001
parameter_name,Glucose
gene_accession_id,MGI:1336200
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,9cfb84wdth68v99
gene_symbol,Hpca
pvalue,0.2706578
