mouse_strain,C57BL
analysis_id,q5w72h1imfv4hb3
parameter_id,IMPC_ACS_035_001
pvalue,0.8183734
gene_symbol,Arnt
parameter_name,% Pre-pulse inhibition - PPI3
gene_accession_id,MGI:88071
mouse_life_stage,Early adult
