parameter_id,IMPC_IMM_047_001
pvalue,0.7049148
gene_symbol,Rab22a
analysis_id,7t6h53r947j921a
parameter_name,DN CD44+CD62L+ NKT cells
gene_accession_id,MGI:105072
mouse_life_stage,Early adult
mouse_strain,C57BL
