parameter_id,MGP_MLN_013_001
pvalue,0.2512711
gene_accession_id,MGI:109384
analysis_id,b2fevo9hnnb0sh9
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_strain,C57BL
gene_symbol,Atf3
