parameter_id,IMPC_DXA_010_001
gene_accession_id,MGI:95457
pvalue,1.05727
analysis_id,ju70e6a2ekzm81t
mouse_life_stage,E12.5
gene_symbol,Mecom
mouse_strain,C57BL
parameter_name,Bone Area
