parameter_id,M-G-P_013_001_001
gene_accession_id,MGI:2444554
mouse_life_stage,Early adult
analysis_id,z4uoc578wu31i31
parameter_name,Eye
gene_symbol,Mapkap1
pvalue,0.2261877
mouse_strain,C57BL
