parameter_id,IMPC_IMM_006_001
pvalue,0.9892063
analysis_id,q164w71a1aya6bf
mouse_life_stage,Early adult
gene_symbol,Bcs1l
mouse_strain,C57BL
gene_accession_id,MGI:1914071
parameter_name,Others
