mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
pvalue,0.7257451
parameter_name,Whole arena resting time
parameter_id,JAX_OFD_007_001
analysis_id,66o3yq1q47950z5
