parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
analysis_id,19cl0e82j2xt265
gene_symbol,Ddx27
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
pvalue,0.3515314
