parameter_id,IMPC_IMM_032_001
pvalue,1.039281
analysis_id,7r65pg2li5rhbn1
parameter_name,CD8 CD44+CD62L- T cells
mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Cntfr
gene_accession_id,MGI:99605
