parameter_id,IMPC_EYE_008_001
mouse_strain,C57BL
gene_accession_id,MGI:3045306
gene_symbol,Exd1
pvalue,0.7561841
mouse_life_stage,Early adult
analysis_id,s2s1q4zgd64vy26
parameter_name,Corneal opacity
