mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,4529120w6m5b5sr
parameter_name,BMC/Body weight
gene_symbol,Slc39a10
pvalue,0.6039434
parameter_id,IMPC_DXA_007_001
gene_accession_id,MGI:1914515
