parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
gene_symbol,Frmpd1
pvalue,0.7365051
analysis_id,twptobj1157gvxt
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:2446274
