pvalue,0.1470041
parameter_id,IMPC_GEO_009_002
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Trp53rkb
gene_accession_id,MGI:1914050
analysis_id,veva3xw47c2n7hw
parameter_name,Hemorrhage
