gene_symbol,Slc2a8
mouse_life_stage,Early adult
analysis_id,qk7zq51x7gw085y
parameter_name,Skull shape
gene_accession_id,MGI:1860103
mouse_strain,C57BL
pvalue,0.1505156
parameter_id,IMPC_XRY_001_001
