parameter_id,IMPC_GEL_017_002
mouse_strain,129SV
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
pvalue,0.7060056
analysis_id,8op77sq29489571
parameter_name,Pale yolk sac
mouse_life_stage,Early adult
