gene_symbol,Slc45a3
gene_accession_id,MGI:1922082
parameter_id,ESLIM_005_001_005
pvalue,0.1009992
parameter_name,Bone Mineral Content
mouse_life_stage,Early adult
analysis_id,kx64k51c1q08e4t
mouse_strain,C57BL
