mouse_life_stage,Early adult
gene_symbol,Col6a3
parameter_name,lens
pvalue,0.8782161
gene_accession_id,MGI:88461
analysis_id,3n7z92457awfgx7
mouse_strain,C57BL
parameter_id,M-G-P_014_001_009
