parameter_id,IMPC_EYE_004_001
mouse_strain,C57BL
pvalue,0.2751039
mouse_life_stage,E9.5
gene_accession_id,MGI:97838
parameter_name,Eyelid morphology
analysis_id,9f95ym6nr916995
gene_symbol,Eprs1
