mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,KLRG1+ Treg cells - % of CD45+
pvalue,1.052049
gene_accession_id,MGI:1920026
parameter_id,MGP_IMM_079_001
gene_symbol,Sass6
analysis_id,d12nkyjc4701zft
