parameter_id,IMPC_IMM_050_001
mouse_strain,C57BL
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
pvalue,0.4989694
gene_symbol,MAPKAP1
analysis_id,w7587s8fb34xj94
parameter_name,Neutrophils
