mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.896489
gene_accession_id,MGI:1917604
parameter_name,Startle response
parameter_id,ESLIM_008_001_013
analysis_id,0d0uz480dt6h7q5
gene_symbol,Secisbp2l
